AptName,PC1,PC2,PC3,PC4,Target,EntrezGeneSymbol
seq.2590.69,-0.019509275659576334,-0.0016949589178305688,-0.009022188779880376,0.0020076991302301448,ROR1,ROR1
seq.9061.3,0.019503274015726477,-0.002248478237746615,0.0019499709225877253,0.004570871288963132,ARHGA,ARHGEF10
seq.3902.21,0.01950150025795608,0.0017137373453292477,-0.007018145546125601,0.010391707203993851,SKP1,SKP1
seq.7776.20,-0.019500857611495448,-3.377355130577432e-5,-0.00264557165076875,-0.007738223890933087,UNC5B,UNC5B
seq.12763.69,-0.019498065597532213,-2.8441321676138447e-4,-0.013470365737259899,0.002584123615513937,ZN334,ZNF334
seq.4564.2,-0.019490817970614683,0.0017454832861023791,-0.012035023664289398,0.005888355241085733,PLXC1,PLXNC1
seq.8482.39,0.019482395960445657,0.007037696340281227,-0.002664938282488925,0.0017694582021375107,NIGB_SAMNI,
seq.17200.50,0.019479408025489562,0.007869906129868874,0.00512893599123949,0.009916929361452158,KI2L1,KIR2DL1
seq.25454.38,-0.019478658872617547,-3.615202756353231e-4,-0.007096199384240071,-9.695835978441728e-4,ANM2,PRMT2
seq.2998.53,0.019473731312712742,-0.007636909040922252,-0.010517028522506288,0.006631633800352217,JAM-C,JAM3
seq.12684.5,-0.019471217874488068,1.9931805722571172e-4,-0.00904103217176691,0.004426916088535997,ADSV,SCIN
seq.7853.19,-0.019468857048400665,-0.006284635215597293,-0.00403839483122532,0.004754667856302416,SCO1,SCO1
seq.3872.2,0.019463611455897048,-0.009840393432742888,-1.5344887174972694e-4,0.011674056099684027,TCTP,TPT1
seq.9934.29,0.01945967737652717,-0.0013344188007124998,-0.014399074420178284,0.0032676232453288934,PIPNA,PITPNA
seq.9875.107,0.01945249989894154,0.0017530548088457514,-0.004773442175695408,-0.006182412301319399,THOC1,THOC1
seq.15530.33,-0.019452018326936944,-0.0035184935755402957,0.001091133110899048,-0.007857489628657623,EphB4,EPHB4
seq.3412.7,0.01945108137470139,1.8692772668981822e-4,-0.011344499046003018,-0.008863670831771527,Bcl-2,BCL2
seq.8766.29,-0.019446914878152262,0.003304891611086157,0.001711433630604555,-0.010230476412183232,LIRA5,LILRA5
seq.7888.58,0.01944408301122146,0.008376404899416627,7.480483179306897e-4,-0.011267467382992644,CCD56,COA3
seq.17804.102,0.019444056976569528,-0.0024115104876558254,0.0023390539580153964,0.010253229167806278,PNPO,PNPO
seq.9242.11,-0.019433381224674584,-0.0027990114656339386,-0.005807465827229356,0.0075145205620919175,BTC,BTC
seq.6042.52,-0.019433082096475054,-0.005213882654281445,-0.009024879418667047,-0.003864062656757321,Tenascin,TNC
seq.3874.8,0.01943299378975964,-0.00826146658974527,-0.011117675059334635,0.004298694509192765,UB2L3,UBE2L3
seq.18214.2,0.019431194788884405,-0.002440076323820047,-0.0066388037912855575,0.010614597213590283,GSH0,GCLM
seq.4132.27,0.01942483240153182,0.004296893243322403,-0.00433982023421113,-0.0010665844069954506,FST,FST
seq.21147.9,0.01942366135373678,0.004523441248600708,0.0016098408558523779,0.008639943153583851,Fructosamine-3-kinase,FN3K
seq.4306.4,0.01941809508058378,-0.007078332489091613,-0.007814826399792292,0.008561264401186302,Transketolase,TKT
seq.2972.57,-0.019416532709661694,-0.00516109910642968,-0.01134101219220213,0.0015300324476422295,BMP-7,BMP7
seq.12386.11,-0.019416261843586993,4.430705867113832e-4,-0.004396092495888933,-2.791480386490594e-4,AMPB,RNPEP
seq.11616.9,0.019415313682935028,-7.59899240604003e-4,-0.0031499677655880947,1.0110315854870509e-4,HSF1,HSF1
seq.7796.10,-0.0194140221183282,0.0014547548008496485,-0.0018992683574841917,-0.0016461094038135627,CD79A,CD79A
seq.8686.342,0.019410217449591836,0.010738219353263424,-6.233080138435567e-4,-0.009453388487583455,HIKES,HIKESHI
seq.22586.24,-0.019408767109958595,-0.004061632810673436,9.485164884750996e-5,-0.011782969174310574,BT2A2,BTN2A2
seq.16852.10,0.01940710973969832,0.006126284635091506,-0.007919536255772883,-0.00857322177876761,NHRF3,PDZK1
seq.24443.8,0.019406638668479633,-5.1463336800621435e-5,-0.004645842417769477,0.012362386673677967,MO4L2,MORF4L2
seq.12738.43,0.019405768946885258,0.010030238430089884,0.007047234972866882,0.0024144642804210686,NISCH,NISCH
seq.2747.3,0.01940495539724749,-0.006159971994029766,-0.013123109029061908,0.0023721499095117095,ULBP-3,ULBP3
seq.12659.13,0.01940494954136043,-0.004006175235323655,-0.008291191878744174,0.012369529912302269,GTPB9,OLA1
seq.12518.289,0.019400739542634795,-0.0034344584785286725,-0.007466122822354108,-0.004772405510035255,PB1,PBRM1
seq.15383.200,-0.019398342852230445,-0.0018309888154982904,-0.00413214859241177,0.0010732065700493252,Endothelin 3,EDN3
seq.9183.7,-0.019397711285802203,0.0035042218629652492,-0.006400805040150424,-0.004027028205248985,IFN-a/b R1,IFNAR1
seq.20378.110,0.019396011097225566,-0.0020825714940633506,-0.0015973518858698854,0.011482013234742868,LZTL1,LZTFL1
seq.8330.1,-0.019395719487644996,-0.004966187198903387,-0.003813924034924051,-0.007163180183091191,LRP11,LRP11
seq.2989.17,0.019388231601798575,-0.007862237383975767,-0.010691442140483252,0.0088063760364197,IFN-g,IFNG
seq.4246.40,-0.019387903816488344,-0.0017797717476908132,-0.013130367577974675,9.870000466923815e-4,NCAM-L1,L1CAM
seq.7007.24,0.01938567570556491,0.0016802794899702458,0.004009712553459374,0.008190459325713391,TRAPPC4,TRAPPC4
seq.20936.8,0.019378735850996913,-0.004298088412492699,-0.00953365935110034,0.01265056402503033,TATD3,TATDN3
seq.3736.60,-0.019377048019722225,-1.8805767757025594e-4,-0.002390150901828563,0.00485732626142946,BMP-6,BMP6
seq.6102.2,0.01937590174437127,0.008255859449425284,-0.009430653533070767,-0.0041314155232716355,Fc_MOUSE,
seq.22544.10,0.019360683409136017,-0.005152606269614529,-0.0013043150930033734,0.0027324321176418653,RA51C,RAD51C
seq.21339.19,-0.01935297778120361,6.472828241581763e-4,-5.375035300322335e-4,0.012093396671332262,ALAT2,GPT2
seq.12847.27,0.019348711342574834,0.005898433074606406,-0.004727778226503992,-0.005761062712718462,MCE1,RNGTT
seq.2746.56,0.01934667641096074,-5.607942168037757e-4,-0.01444652583010976,-0.005163948862149264,TSLP R,CRLF2
seq.13432.9,-0.019342049971873592,-0.006385772620163366,-0.007899627337803396,0.00925928095826965,ZFY27,ZFYVE27
seq.24706.73,0.019341483248604126,-0.001599836011673538,3.645721820950217e-4,-0.00225250903586331,CFDP1,CFDP1
seq.10439.57,-0.01933948827980909,-0.0054992889692233515,0.003182024991881057,-0.004402592261829281,Alpha-amylase 2B,AMY2B
seq.8830.29,-0.019332885214068608,-0.0025816838799453436,-0.008065268172158998,0.00932029833716914,F175B,ABRAXAS2
seq.22009.1,0.019330604846818113,-0.0014266011516005078,-0.007911533951569289,0.011709703794807463,PPM1B,PPM1B
seq.5111.15,-0.019326626759027833,0.0017282335258785848,-0.007497186074346073,0.0065092634767340085,NRX3B,NRXN3
seq.19639.53,-0.019325598264166348,0.004018249279960721,-0.011142361406349187,0.00488184990159844,IAPP,IAPP
seq.7922.5,-0.019325586233631703,-9.463384051124283e-4,3.2437593352270755e-4,0.0067420200044422795,Adrenomedullin,ADM
seq.14026.24,0.01932430509583397,0.011069845765246236,0.0062858000182577575,-0.005266116312371422,IL-17F,IL17F
seq.24441.7,0.019323278129458873,0.0019084352125628844,-0.004514927858319093,0.014191888885092823,NCBP1,NCBP1
seq.6420.4,0.01932288957679417,-0.005076003652380743,1.1045810238844147e-4,0.007910350934328209,SDHF2,SDHAF2
seq.4535.50,-0.01931927372745775,0.007562152442007475,-0.008073383090480463,0.0038773916328020443,BST1,BST1
seq.6631.17,0.019313693453165186,0.002692671169788989,-0.012172114827201581,-0.008188710198578633,CO9A1,COL9A1
seq.3859.50,0.019305739281622422,0.0049992845768948,-0.013422643366074178,-5.624802952736291e-4,PSA1,PSMA1
seq.12451.62,0.019304949042694745,0.004695567257188228,-0.01029341899215295,0.0058288310122256905,BACH1,BACH1
seq.4908.6,-0.019299272550333566,-0.005085602704461336,-0.005762156580303072,-0.00891856375313398,Endoglin,ENG
seq.12345.4,0.019299051885118483,0.003937911813681313,-0.0068696244962279706,-0.011224056016261199,APC10,ANAPC10
seq.5250.53,0.019298653293268426,-0.0038625152500939655,-0.002964062198533975,0.009026171472142215,IMDH2,IMPDH2
seq.7923.41,-0.01929747041911076,-3.9108086135611017e-4,-0.002417823809986001,-0.007375233923513384,SEM4C,SEMA4C
seq.2580.83,0.019291407500377694,0.0029571602529893017,-4.850820743740376e-4,-0.008011757664292891,Myeloperoxidase,MPO
seq.7156.2,-0.019290117247199878,-0.0029656632578227214,-0.011076387181248013,0.0032565184357460264,FUT10,FUT10
seq.3423.59,0.01928356388675359,0.006296644892017202,-0.0029020365639179802,-0.013269622644656488,Chymase,CMA1
seq.6262.14,0.01928116852280696,-0.009134283216814428,-4.983692419614686e-4,0.0055690910897803255,IL-17B R,IL17RB
seq.11286.78,0.019281060731645268,0.0030780569503746982,-0.005598816307668461,0.009328709625593568,SELS,SELENOS
seq.4394.71,0.019278695958011793,-0.007193939344293784,-0.007236023091609054,-0.004133424422644508,FGF-8A,FGF8
seq.23341.16,0.019272975150664496,-6.783203823795116e-4,-5.886831612298927e-4,0.012546936726333063,DMC1,DMC1
seq.8014.359,-0.01927134310891002,-0.006178301777955788,0.0033515374136236565,-0.011594338513438556,MANEA,MANEA
seq.22583.47,-0.01927096233087446,-1.3432048428476767e-4,5.927761435036754e-4,-0.013744742420713427,ULBP-2,ULBP2
seq.2625.53,0.019262487219338233,-0.009816357579694556,0.003000917108648985,-0.003059663355096143,HSP 90a,HSP90AA1
seq.21916.82,0.019258308673206565,0.0030699815562811425,-0.0011654765629997242,0.01283516401618419,OTUL,OTULIN
seq.6404.20,-0.019253031558863553,0.007042121049046127,0.0019252098626398732,0.01173010450063979,C1QRF,C1QL1
seq.22113.2,-0.01925178258248133,0.0013423809737193421,-2.770370917976231e-4,-0.011086000525969867,COQ6,COQ6
seq.13090.17,0.019251530006935896,5.441359121561716e-4,-0.008650944673234311,0.008951456627683369,S100A6,S100A6
seq.21756.5,0.01924992578847973,-0.005924226421713096,-0.0051547161278827965,0.011230018226579081,UBE2N/UBE2V2 Complex,UBE2N|UBE2V2
seq.6545.58,0.019248667282599902,0.010944060831949196,-0.003419781581638079,-0.0027896853151629835,PRIO,PRNP
seq.18897.31,0.01924094391027133,-0.005933840104448978,-0.013428057838415148,7.561390848120907e-4,HDAC2,HDAC2
seq.2794.60,0.01923156503369859,0.002884289648832942,-0.008406215785295417,-0.013633477234133223,SOD,SOD1
seq.5026.66,0.01923085112926135,-0.007057932475857369,-6.079109290565746e-4,-0.0010283887102102139,RS3,RPS3
seq.14065.11,-0.019228477015686685,0.0029417195659759868,9.559131900475245e-4,-5.432276396979721e-4,CD5,CD5
seq.7842.52,0.019227542943013598,0.009739190442432061,-0.00135426136217686,-0.0038285814311840175,SERF1,SERF1A
seq.5484.63,0.019226999582251214,-0.00787832431226893,3.932182799615358e-4,0.0028055793924779008,RS3A,RPS3A
seq.24975.3,-0.01922310593546131,0.008526535284565134,-0.005189176870011502,0.005872742012714906,FCRLA,FCRLA
seq.20167.6,0.019222493521197943,-0.01185942762640152,0.0051912988721698125,0.007755242952857521,RAB8B,RAB8B
seq.10791.21,-0.019221402161014235,-5.31903906727278e-4,-0.003321698363840955,0.012726859259380167,Fc_MOUSE,
seq.9067.152,-0.01921700400148567,0.00692009569514136,-0.0020315178616807194,0.0030062523709135213,Fc_MOUSE,
seq.3448.13,-0.019211736435056002,0.0029631150397220855,-0.008147542418444976,-6.278511962852562e-4,IR,INSR
seq.8923.94,-0.01920805670715517,-0.0048548411509276015,-0.013294310784731143,0.004115361689220608,GLTL1,GALNT16
seq.14029.42,0.01920654037239904,5.846513298473718e-4,-0.006216848533348179,0.016094416556525208,CSN2,COPS2
seq.5132.71,-0.019200930084586898,-7.944085908126991e-4,-0.00467039556690267,-0.006815465324007146,TCCR,IL27RA
seq.3339.33,-0.019193053827020388,-0.0022496433694069802,0.003620150232899934,-0.012423656788915893,TSP2,THBS2
seq.19177.7,0.019191433539725297,-0.012956859267280293,0.0033110571003152865,0.0061534119048100785,MOL1A,MOB1B
seq.9296.15,-0.019188047660279463,-0.0019614020999568337,-0.008106666390076943,0.005116124473738932,PTPRD,PTPRD
seq.4130.71,0.019186677769303096,-0.00543298969364336,-0.012969928789645204,0.008209668056010425,FGF-6,FGF6
seq.6934.8,-0.019181774873816313,-0.0012444343719355646,-0.003017630877868952,-0.004286615614216569,Fc_MOUSE,
seq.22795.17,0.019179928866784237,0.006604345230781826,-0.009421054499719405,-0.00674305947585637,TAD2A,TADA2A
seq.8357.43,0.019169841481210422,0.008343540811281644,3.352356445292425e-4,-0.008067642181755126,ST4A1,SULT4A1
seq.9846.32,0.019169406030401365,-0.011949024629657492,0.003918346352095269,0.0018821374130786085,Rho-GDI beta,ARHGDIB
seq.16913.8,-0.01916644005188758,-0.00812085461129392,-0.003000962610795751,-0.010446699426632658,RNT2,RNASET2
seq.2634.2,0.019166436026231755,-0.009172244887240215,-0.007214122782340463,0.009019590792754224,IL-2 sRg,IL2RG
seq.21395.23,-0.01916626063839374,0.0014015408902768207,-0.0023077239929512705,-0.004693304795972633,PCD17,PCDH17
seq.24252.85,0.019162507319366775,0.010112394274863892,0.00324856706078406,-0.009251057108803555,CL065,C12orf65
seq.22401.26,-0.019161727173008455,-3.6011540629875353e-4,-0.006299030468658044,0.006308662167643856,GUC1B,GUCA1B
seq.10900.272,0.019160345013543557,-0.004314953837135684,-0.009171615120806272,0.0077914587256067685,STMN2,STMN2
seq.17785.11,0.019155603178860687,0.00876784515986368,-2.9757000280089253e-4,0.006795134336852635,RCL,DNPH1
seq.21289.36,0.019152587893237864,-4.6847168421460607e-4,0.005522458480867609,0.012197589939168776,Sperm-associated antigen 7,SPAG7
seq.6248.68,-0.019149171311497442,0.007309090668141569,0.011470729967076406,-2.9516020317927133e-5,"Fas, soluble",FAS
seq.9840.2,0.019145375932852215,-0.011908746270456764,0.003485092929778979,0.007544863752553159,Cdc42Hs,CDC42
seq.2975.19,0.019145218451779137,-0.00453289962424005,-0.011975957561207513,0.008493250364146481,CTGF,CCN2
seq.17735.130,0.019142417042980978,0.003872054139549317,-0.002883116185301701,0.0076559684965360475,GBRAP,GABARAP
seq.21979.12,0.019140680125567727,-0.004230558540360126,-0.004932916752779406,-0.0015674704884597256,Integrin a6,ITGA6
seq.21406.25,-0.01914046714401535,0.0014569936564278129,-0.005751506346501282,0.004439921054399042,M3K11,MAP3K11
seq.13479.8,0.019140018471134557,0.0034635224253204756,-0.004709305714255913,0.007944996873313596,F1712,FAM171A2
seq.7894.155,0.019138335188470846,0.009339083608957924,5.841003191873089e-4,-0.013397802635619863,FGF-3,FGF3
seq.10924.258,-0.019135977050662695,0.0037677072315022058,-0.0034583016916623663,0.00793343904674651,NEUFC,CYB5D2
seq.7779.86,-0.019132816373630724,-0.007822812540306505,0.0013604756587860063,0.0020533651999316157,CHSTB,CHST11
seq.10956.82,-0.019130827539922454,-0.010558152298550809,0.001775753995524386,0.004351792575575581,GCSH,GCSH
seq.6478.2,-0.01912627731524946,-0.0012532710936801813,-0.01028852968196024,0.005816594733528723,IGLO5,IGLON5
seq.24717.26,0.01912527228842649,-0.0022190732305105137,-0.005570523156638667,0.012064677057398315,PTPA,PTPA
seq.22148.135,0.019123246289475825,0.0038966462700367284,0.010306682970467076,0.009671044836344697,FOXP3,FOXP3
seq.17776.15,0.019121163365516575,0.005244892752729772,0.011112689641862105,-0.0024920421263977754,PECR,PECR
seq.17384.110,0.019117654229312307,-0.010942463375775922,6.713043233848751e-4,0.012401349650604576,K6PF,PFKM
seq.15608.5,0.0191084059747114,-0.01180088916168898,-0.0032299245461655207,0.009589129707418865,KS6B1,RPS6KB1
seq.17164.15,0.019107829760535884,-0.011843946537442427,8.42819160363001e-4,0.004742525065151127,annexin IV,ANXA4
seq.5489.18,0.01910592805200498,-0.005317434550664188,-0.005074277527248957,0.013452490794215568,Stress-induced-phosphoprotein 1,STIP1
seq.11192.168,-0.019105836539376496,-0.007091863317998089,0.004455762554230642,-0.008474412438503108,TINAL,TINAGL1
seq.3866.7,0.019104361432533867,-0.013212309244583064,-0.00529065993188244,-1.9935911309220172e-5,SBDS,SBDS
seq.8606.39,-0.019103182848831543,-2.718585959209025e-4,-0.0047658977568568964,0.009820296210291447,GPNMB,GPNMB
seq.20947.50,0.019101719264599897,-0.001301305168006903,0.0041496144483862355,-0.001660831226222011,NC2B,DR1
seq.12746.4,0.019101184803130514,-0.004335612431288611,0.00314005926541258,0.012708485257572453,CYH4,CYTH4
seq.23318.60,0.019093713103647394,-0.00827427896700136,0.005406575742436857,0.00424463225486868,PPCT,PCTP
seq.5657.28,-0.019089553505279695,-0.0025987259618042583,-0.00401244866054154,0.008028651718964355,SIA4A,ST3GAL1
seq.11319.106,0.01908879553130045,-0.007086163346915428,-0.0030883523754494007,0.011928294582802793,MRE11,MRE11
seq.23526.25,0.0190846008906392,-0.0092276303343915,0.002350146385762827,0.011359132567309381,KTI12,KTI12
seq.21643.8,0.019084064528076494,-0.010636855337116878,-0.00224785628377701,-8.646388002583525e-4,RS20,RPS20
seq.9261.14,-0.01908311682324463,-0.0024797463333576177,0.0023376921087880052,-0.007322024012873915,EphB6,EPHB6
seq.13576.15,0.01908307186948541,-0.00575290545923036,0.0021226187287999416,0.003751102542745451,Glutathione S-transferase Pi,GSTP1
seq.11918.54,-0.019077857755136745,0.0018654678961376103,-0.0036486740400270877,0.002457115100654124,Fc_MOUSE,
seq.9993.11,0.01907413640269259,0.007229772784249538,0.007243735017131082,-0.010282732455004365,ZN264,ZNF264
seq.12661.44,0.019070270585146477,0.0030472435849965853,-0.0038779842422508926,0.010075913068775599,GBRL1,GABARAPL1
seq.2751.16,0.019067756668411814,-0.0017149442557231832,-0.014350511290605453,0.005686766516782324,Azurocidin,AZU1
seq.6367.66,-0.019067753735456158,-0.005205235025196851,-0.009271459751013901,0.005807202178039446,fibromodulin,FMOD
seq.23567.37,0.01906723615863201,-0.004580749196225721,0.003262421228286039,0.010725308480036626,GNAQ,GNAQ
seq.5687.5,-0.01906526552891131,-0.007115739707838403,0.0064264575750584375,-0.009810723320311887,GLU2B,PRKCSH
seq.18331.3,-0.01906389665537879,-0.004416116579412237,-0.005446510313784415,-0.00533600860870341,GLCM,GBA
seq.15426.5,-0.01906329708169169,-9.089322427217841e-4,-0.00498191410514515,-0.004007125129775175,NEUR1,NEU1
seq.2970.60,0.019059166387291732,-0.008246581448425492,-0.010076757731044736,0.00957253728635339,AREG,AREG
seq.22977.18,0.019046810280742787,0.005232142237578331,0.009757565114190755,-0.00890214417332031,HEXI1,HEXIM1
seq.24970.117,0.019040160374486366,-0.004602420250951331,-0.001818498473315155,1.2634045359797603e-4,SRRT,SRRT
seq.24698.12,0.01903722197937854,-0.007717979332013728,0.002336948228125336,0.008668422713688803,PRP18,PRPF18
seq.22027.13,0.01902677017634287,0.0070513365876096286,0.005994793248548996,-0.00947317931895463,TACC3,TACC3
seq.10425.3,0.01902503489660238,0.0019437611949738155,0.005224561546060314,-0.005837439176243965,B4GT5,B4GALT5
seq.13123.3,-0.01902370174676667,-0.006797452842295836,0.010270202125343656,-0.004012028794972566,FLRT3,FLRT3
seq.25218.10,-0.019022805372194973,0.0028350566508076464,-0.006824077369708328,0.007264870139765305,SPCS1,SPCS1
seq.22505.24,-0.01900885768232415,0.005109284227404161,-0.0017462006532642093,0.006040110561550975,NAKD2,NADK2
seq.5301.7,-0.019007653557681053,-0.004063982838700842,-0.0023921144245142613,0.0028738986155281317,Eotaxin,CCL11
seq.25964.12,-0.019002075030074655,-0.0011228524647954338,-0.0040919164385421845,-0.002043095554965434,C1QT4,C1QTNF4
seq.12401.3,0.019001708934738386,-0.005377466593540585,-6.400617714785594e-5,-0.009427011450922337,STALP,STAMBPL1
seq.22517.106,0.019000678647904425,-0.007833624981518317,-0.002825683791100859,-0.00723111407511527,NSE2,NSMCE2
seq.18392.19,0.01900056563305526,-0.0033336673977346853,-3.0474495627125616e-4,0.006780079948644936,MAT2B,MAT2B
