pathway,collection,n_hit_in_set,n_set,n_hit,n_background,odds_ratio,p_value,padj,draw,covariate,direction,n_sig_hits,label
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,KEGG,4,28,738,7481,1.5255460643148182,0.2964876131003174,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_MELANOMA,KEGG,9,74,738,7481,1.2683307644855695,0.3050565506614544,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG,7,56,738,7481,1.3081327767069084,0.3132999172621733,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_NITROGEN_METABOLISM,KEGG,3,20,738,7481,1.6147496273782107,0.31533108690369926,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_G2M_CHECKPOINT,Hallmark,10,86,738,7481,1.204962499232958,0.3407574966004304,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_RENAL_CELL_CARCINOMA,KEGG,7,59,738,7481,1.2321252075724094,0.3629972926576094,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_TRYPTOPHAN_METABOLISM,KEGG,3,22,738,7481,1.4443774987244709,0.37155734725936235,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG,8,70,738,7481,1.1808815304905316,0.3861779844915847,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,KEGG,4,32,738,7481,1.3068756425627117,0.38955339135877703,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,KEGG,3,23,738,7481,1.3719691073265055,0.39938379985198547,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PATHWAYS_IN_CANCER,KEGG,27,259,738,7481,1.0657572864119473,0.4103364792804948,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,KEGG,4,34,738,7481,1.2194009268411707,0.43568038670018466,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_INSULIN_SIGNALING_PATHWAY,KEGG,9,84,738,7481,1.0975670436382643,0.44954479603292935,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_STARCH_AND_SUCROSE_METABOLISM,KEGG,3,25,738,7481,1.2468975517592824,0.4538734247728901,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_ERBB_SIGNALING_PATHWAY,KEGG,9,86,738,7481,1.068797337513432,0.47843136900854505,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,KEGG,3,26,738,7481,1.192515635733164,0.48034441652594057,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,KEGG,4,36,738,7481,1.1428517835790881,0.4807729973881012,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PYRUVATE_METABOLISM,KEGG,4,36,738,7481,1.1428517835790881,0.4807729973881012,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_HYPOXIA,Hallmark,14,137,738,7481,1.040744065372453,0.48672323823506897,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_OOCYTE_MEIOSIS,KEGG,5,47,738,7481,1.0882708817829125,0.5001025151778025,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_CELL_CYCLE,KEGG,7,68,738,7481,1.0489628652116645,0.5121154860289342,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_LEISHMANIA_INFECTION,KEGG,6,59,738,7481,1.0346453515883576,0.5326100939498464,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG,4,39,738,7481,1.0444586040526285,0.5455143564771072,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,KEGG,4,39,738,7481,1.0444586040526285,0.5455143564771072,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_NOTCH_SIGNALING_PATHWAY,KEGG,3,29,738,7481,1.0544832256977863,0.5557867141511837,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_MITOTIC_SPINDLE,Hallmark,7,72,738,7481,0.9838174807421978,0.5747044947632376,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG,5,51,738,7481,0.9930906114673022,0.5749295515538185,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_GLYCOLYSIS,Hallmark,14,145,738,7481,0.9760050962097654,0.5757795483807591,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_ALLOGRAFT_REJECTION,KEGG,3,30,738,7481,1.0152678666293524,0.5794362842132024,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_GNRH_SIGNALING_PATHWAY,KEGG,6,62,738,7481,0.9787786491050011,0.5827007768211223,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,5,53,738,7481,0.9514306438415302,0.6100535128997825,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PPAR_SIGNALING_PATHWAY,KEGG,4,43,738,7481,0.936774948733648,0.624797079668831,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PROSTATE_CANCER,KEGG,7,76,738,7481,0.9262314553246986,0.6332273987150223,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_TGF_BETA_SIGNALING,Hallmark,4,44,738,7481,0.9132190967487743,0.6431891324234722,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_E2F_TARGETS,Hallmark,9,99,738,7481,0.912622879906481,0.6525208090672436,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_FATTY_ACID_METABOLISM,Hallmark,10,110,738,7481,0.9125026366292471,0.6554735481348443,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,14,153,738,7481,0.91871916913122,0.6580625043164174,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,10,112,738,7481,0.8943397500876442,0.6779414294587709,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_BLADDER_CANCER,KEGG,4,46,738,7481,0.869470367635459,0.6781579412166743,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PARKINSONS_DISEASE,KEGG,4,46,738,7481,0.869470367635459,0.6781579412166743,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_KRAS_SIGNALING_UP,Hallmark,13,145,738,7481,0.8980466592846789,0.6842721898594892,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG,8,92,738,7481,0.8687533791664311,0.6988427750014532,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_INTERFERON_ALPHA_RESPONSE,Hallmark,5,60,738,7481,0.829463858655576,0.7187064085579892,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,9,107,738,7481,0.8371069341700459,0.7412174068696181,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_XENOBIOTIC_METABOLISM,Hallmark,12,142,738,7481,0.8408065533205757,0.7562625538126351,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_UV_RESPONSE_DN,Hallmark,7,87,738,7481,0.797604965412453,0.7679831160604103,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_COLORECTAL_CANCER,KEGG,4,53,738,7481,0.744525349981382,0.781252248955316,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_P53_SIGNALING_PATHWAY,KEGG,3,42,738,7481,0.7016610450109467,0.7979343533774498,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG,11,137,738,7481,0.7946459186363405,0.8060932600672618,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,4,56,738,7481,0.7012526384552865,0.8165970425225504,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG,12,150,738,7481,0.7911560893603172,0.8178155187518237,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_APICAL_JUNCTION,Hallmark,12,151,738,7481,0.7853443398345488,0.8246228442592016,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_FOCAL_ADHESION,KEGG,13,163,738,7481,0.7881701355520366,0.8286125002580991,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_COMPLEMENT,Hallmark,16,198,738,7481,0.7989201528830899,0.8348886359699215,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_P53_PATHWAY,Hallmark,9,118,738,7481,0.751425865538252,0.83584633039848,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_CHOLESTEROL_HOMEOSTASIS,Hallmark,3,46,738,7481,0.6360076596771463,0.8457063788181949,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_ADHERENS_JUNCTION,KEGG,4,60,738,7481,0.650771307655787,0.8562844901510038,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_IL2_STAT5_SIGNALING,Hallmark,10,133,738,7481,0.7393352710347166,0.8577075972078663,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_VEGF_SIGNALING_PATHWAY,KEGG,4,61,738,7481,0.6392597322483883,0.8649841701167009,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,KEGG,5,74,738,7481,0.6598173906151126,0.8673530365090045,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PANCREATIC_CANCER,KEGG,4,62,738,7481,0.6281450739779271,0.8732287320538923,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark,11,148,738,7481,0.7296152864458345,0.876213060990098,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_AXON_GUIDANCE,KEGG,9,127,738,7481,0.693166289089209,0.891202444142843,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG,4,65,738,7481,0.5969874112477682,0.8954034885025091,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,KEGG,3,53,738,7481,0.5464023682629976,0.9059874151219275,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_ALLOGRAFT_REJECTION,Hallmark,14,192,738,7481,0.71321683234724,0.913714008486437,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_UV_RESPONSE_UP,Hallmark,7,107,738,7481,0.6361610719153322,0.9141955275358576,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG,3,56,738,7481,0.5152452899867452,0.9245691355524731,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,15,210,738,7481,0.6966994774951393,0.9332062966553968,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_ANDROGEN_RESPONSE,Hallmark,3,59,738,7481,0.48742623836865107,0.9397298082110938,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_PYRIMIDINE_METABOLISM,KEGG,3,59,738,7481,0.48742623836865107,0.9397298082110938,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_ECM_RECEPTOR_INTERACTION,KEGG,3,62,738,7481,0.46243556670737607,0.9520278462267902,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_OXIDATIVE_PHOSPHORYLATION,Hallmark,4,83,738,7481,0.45973218971124025,0.9697564705815453,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_APOPTOSIS,Hallmark,7,126,738,7481,0.5330683956923861,0.9713993431887697,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_ESTROGEN_RESPONSE_EARLY,Hallmark,4,88,738,7481,0.43204460732314903,0.9790420680210429,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,4,88,738,7481,0.43204460732314903,0.9790420680210429,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_ALZHEIMERS_DISEASE,KEGG,3,74,738,7481,0.3835921896179408,0.9813707781533435,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG,7,133,738,7481,0.5029237838217117,0.981495866750633,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_WNT_SIGNALING_PATHWAY,KEGG,4,92,738,7481,0.412159755272683,0.98446129963031,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_KRAS_SIGNALING_DN,Hallmark,5,111,738,7481,0.42713707514953225,0.9882848600327798,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,8,158,738,7481,0.4817163317401957,0.99080920278135,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_IL6_JAK_STAT3_SIGNALING,Hallmark,4,106,738,7481,0.3548439580814338,0.994736137814678,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_ADIPOGENESIS,Hallmark,5,122,738,7481,0.38633998651669166,0.9947750360990022,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG,3,91,738,7481,0.30870424585843903,0.9954575996800805,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_COAGULATION,Hallmark,6,144,738,7481,0.392348136643325,0.9967711579077341,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
HALLMARK_MYOGENESIS,Hallmark,5,130,738,7481,0.36117907085420403,0.9971487902103899,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG,18,324,738,7481,0.5259352300306029,0.9984235577608365,0.9984235577608365,AV_Delta,obese,up,404,AV_Delta · Obese / Non-obese · higher in pos
KEGG_HEDGEHOG_SIGNALING_PATHWAY,KEGG,13,33,867,7481,5.0170979439562355,3.859850512569117e-5,0.005095002676591235,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_AXON_GUIDANCE,KEGG,27,127,867,7481,2.093525474511748,0.0011768877996293273,0.07062105313871231,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_STEROID_HORMONE_BIOSYNTHESIS,KEGG,8,21,867,7481,4.727451245002651,0.0016050239349707344,0.07062105313871231,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_BASAL_CELL_CARCINOMA,KEGG,10,33,867,7481,3.3427280333040654,0.003157833692405479,0.1042085118493808,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_ARACHIDONIC_ACID_METABOLISM,KEGG,9,30,867,7481,3.292210695631401,0.005415722026034941,0.14297506148732245,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,KEGG,12,53,867,7481,2.2497372093353225,0.016151978410092863,0.35534352502204297,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,KEGG,9,39,867,7481,2.301749011364483,0.031107744341249823,0.5853581532129257,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_HISTIDINE_METABOLISM,KEGG,5,17,867,7481,3.190372930942328,0.03895091248586394,0.5853581532129257,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,KEGG,10,47,867,7481,2.0739254886121734,0.03991078317360857,0.5853581532129257,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,KEGG,5,18,867,7481,2.94468454613069,0.04895504395896513,0.6462065802583398,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_LINOLEIC_ACID_METABOLISM,KEGG,4,14,867,7481,3.0602293862513728,0.06949446965728698,0.7644391662301567,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,KEGG,4,14,867,7481,3.0602293862513728,0.06949446965728698,0.7644391662301567,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,14,82,867,7481,1.5798348378772584,0.08758003415771234,0.8763901385550148,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,KEGG,3,10,867,7481,3.276315355432686,0.1000087203839653,0.8763901385550148,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,17,107,867,7481,1.4496892887695976,0.10915409939436985,0.8763901385550148,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,KEGG,7,36,867,7481,1.8480146815576122,0.11581436909177271,0.8763901385550148,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_PPAR_SIGNALING_PATHWAY,KEGG,8,43,867,7481,1.7504419074889386,0.11784072153174957,0.8763901385550148,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,KEGG,3,11,867,7481,2.866604846576767,0.1261470653980703,0.8763901385550148,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_RENIN_ANGIOTENSIN_SYSTEM,KEGG,3,11,867,7481,2.866604846576767,0.1261470653980703,0.8763901385550148,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,KEGG,3,12,867,7481,2.547856538740038,0.15439887231157542,0.9870270863966193,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
HALLMARK_BILE_ACID_METABOLISM,Hallmark,8,46,867,7481,1.6115334351975275,0.15702703647218944,0.9870270863966193,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,KEGG,3,13,867,7481,2.2927021895753232,0.18437930096285973,0.9995589371051474,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
HALLMARK_ANGIOGENESIS,Hallmark,7,41,867,7481,1.575114436645577,0.19086074162011943,0.9995589371051474,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_ERBB_SIGNALING_PATHWAY,KEGG,13,86,867,7481,1.3639087360354258,0.19194947417447514,0.9995589371051474,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_SELENOAMINO_ACID_METABOLISM,KEGG,3,14,867,7481,2.0840256178962937,0.21571152768256135,0.9995589371051474,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
HALLMARK_APICAL_JUNCTION,Hallmark,21,151,867,7481,1.2380406685983016,0.21661292675390742,0.9995589371051474,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
KEGG_MELANOGENESIS,KEGG,9,58,867,7481,1.405302558520292,0.22449219133693876,0.9995589371051474,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
HALLMARK_NOTCH_SIGNALING,Hallmark,4,23,867,7481,1.6086985496536697,0.27318870246970717,0.9995589371051474,AV_Delta,obese,down,494,AV_Delta · Obese / Non-obese · higher in neg
